custno,xcoord,ycoord,edgeid,qty,volume,weight,sos,frequency,BEF_MON,BEF_TUE,BEF_WED,BEF_THU,BEF_FRI,BEF_SAT,BEF_SUN,dowcd,dowlockcd,wccd_flag,material_typ,clusterid
4506044,-85.928345,39.889021,1372819155,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506045,-86.054335,39.833542,1279074712,1,2.0,160.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506046,-86.025727,39.824747,1197635039,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506047,-86.049619,39.895252,1296716749,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506048,-86.065193,39.904114,1279163148,1,8.0,424.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506049,-86.102668,39.925439,1279054156,1,6.0,318.0,1,2,1,0,0,1,0,0,0,A,1,0,1,0
4506050,-86.10413,39.925209,1279022523,1,8.0,424.0,1,4,1,1,0,1,1,0,0,A,1,0,1,0
4506051,-86.047151,39.90261,765871787,1,8.0,424.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0
4506052,-86.046873,39.878733,1279074472,1,2.0,106.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0
4506053,-86.047794,39.908126,1279171256,1,8.0,424.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506054,-86.149635,39.883877,1162577018,1,24.0,1272.0,1,5,1,1,1,1,1,0,0,A,0,0,1,0
4506055,-86.148056,39.88658,125157940,1,8.0,424.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506056,-86.067204,39.842513,1371699917,1,8.0,424.0,1,4,1,0,1,1,1,0,0,A,0,0,1,0
4506057,-85.972089,39.859921,1196407564,1,8.0,424.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506058,-85.974931,39.862004,1279275243,1,2.0,106.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0
4506059,-86.006908,39.856091,1197321142,1,8.0,424.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506060,-86.045426,39.842945,1162558716,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0
4506061,-85.995592,40.04741,1240199605,1,6.0,318.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506062,-86.021398,40.176192,35258713,1,4.0,212.0,1,1,0,1,0,0,0,0,0,4,0,0,1,0
4506063,-85.943294,40.134613,1067326338,1,4.0,212.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0
4506064,-85.997899,40.040821,1241769339,1,8.0,424.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506065,-86.029674,39.916473,1279226917,1,3.0,159.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506066,-86.057982,39.932342,1278384419,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506067,-86.033523,39.924629,1279222954,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506068,-86.01425,40.047019,1148898540,1,4.0,212.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506069,-86.110735,40.043699,1128555911,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506070,-86.005244,40.008419,1278303122,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506071,-86.007693,39.990254,1278261062,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506072,-86.098036,39.867794,1279101037,1,8.0,424.0,1,2,0,1,0,1,0,0,0,A,1,0,1,0
4506073,-86.122573,39.848397,1278818868,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506074,-86.093624,39.926087,1220161672,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506075,-86.07949,39.904825,1051321862,1,4.0,212.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506076,-85.979662,39.860363,1279247076,1,6.0,318.0,1,1,0,1,0,0,0,0,0,O,0,0,1,0
4506077,-85.958602,39.90369,1197312646,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506078,-85.958107,39.873112,1279238917,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506079,-86.060178,39.907264,1054201256,1,8.0,424.0,1,4,1,1,0,1,1,0,0,A,1,0,1,0
4506080,-86.108873,39.919861,1241719743,1,8.0,424.0,1,3,1,1,0,1,0,0,0,A,1,0,1,0
4506082,-86.04979,39.897298,1296716749,2,16.0,848.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506083,-86.04979,39.897298,1296716749,1,8.0,424.0,1,2,0,1,0,1,0,0,0,A,0,0,1,0
4506084,-86.146841,39.867167,19465046,1,2.0,106.0,1,1,1,0,0,0,0,0,0,A,0,0,1,0
4506085,-86.141193,39.850629,1278782007,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,1,0,1,0
4506086,-86.123147,39.8485,1278818807,1,8.0,424.0,2,4,1,0,1,1,1,0,0,A,0,0,1,0
4506087,-86.091212,39.870433,984202021,10,80.0,4240.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506088,-86.093307,39.869019,19464794,5,30.0,1590.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506089,-85.99583,39.856443,125142330,1,6.0,318.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506090,-86.009229,39.827647,1050215397,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0
4506091,-86.028439,39.842961,125147276,2,16.0,848.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506092,-86.01245,40.139458,1278370826,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506093,-85.938902,40.119726,761708366,1,6.0,318.0,2,1,0,1,0,0,0,0,0,E,0,0,1,0
4506094,-85.996476,40.039891,1241774732,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506095,-86.026365,39.913948,1279226847,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506096,-86.032064,39.939124,1297369651,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506097,-86.037561,39.922988,1050429287,1,4.0,212.0,1,1,0,1,0,0,0,0,0,E,0,0,1,0
4506098,-86.025465,40.050022,1067005378,1,4.0,212.0,2,1,0,1,0,0,0,0,0,4,0,0,1,0
4506099,-86.1273,40.043117,1282033405,1,6.0,318.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506100,-86.005768,40.01444,1278307946,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506101,-86.011484,39.95537,1297398014,1,2.0,106.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0
4506102,-86.080122,39.873508,1279073702,1,6.0,318.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506103,-86.145474,39.862653,1278607726,1,2.0,106.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506104,-86.119325,39.837048,1293681807,1,6.0,318.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506105,-86.112428,39.911485,1278950330,1,10.0,530.0,1,3,0,1,0,1,1,0,0,A,1,0,1,0
4506106,-85.982451,39.859292,1197334960,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506107,-85.958637,39.903682,1197312646,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506108,-85.966398,39.866484,1279286776,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506109,-86.045453,39.837112,1279065554,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506110,-86.05601,39.934148,711440936,2,16.0,848.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506111,-86.103946,39.920629,1279022569,1,8.0,424.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506112,-86.101596,39.910828,125144428,1,3.0,159.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0
4506113,-86.048753,39.903873,1228442687,1,4.0,212.0,2,2,1,0,0,1,0,0,0,A,1,0,1,0
4506114,-86.049439,39.908287,1228425037,1,4.0,212.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506115,-86.142979,39.872985,19464507,1,4.0,212.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506116,-86.120105,39.853106,1278817927,1,3.0,159.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506117,-86.079674,39.871415,1278823360,2,12.0,636.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506118,-85.988577,39.856769,1279236622,20,160.0,8000.0,1,5,1,1,1,1,1,0,0,A,0,0,1,0
4506119,-86.008794,39.857301,1279249514,1,4.0,212.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506120,-86.033297,39.836541,1279181813,1,8.0,424.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506121,-85.993454,40.049655,1278374348,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506122,-86.051869,40.176337,1278566281,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506123,-85.939172,40.15352,1219927621,1,6.0,318.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0
4506124,-86.003615,40.039408,1220042272,1,6.0,318.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506125,-86.031729,39.916575,1293429103,1,3.0,159.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506126,-86.052202,39.937735,1278230962,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506127,-86.04222,39.917278,1279102084,1,2.0,106.0,1,1,0,1,0,0,0,0,0,E,0,0,1,0
4506128,-86.016145,40.048427,1278310284,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506129,-86.127051,40.043267,1282033405,1,4.0,212.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506130,-86.01268,40.028986,1278313975,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506131,-86.006152,39.9617,1278396206,1,2.0,106.0,2,1,0,1,0,0,0,0,0,4,0,0,1,0
4506132,-86.07862,39.872165,1278823349,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506133,-86.157853,39.85689,1373474221,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506134,-86.12294,39.838557,1278823902,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506135,-86.111415,39.925477,1279074771,2,16.0,848.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506136,-86.077297,39.903921,1311703048,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506137,-86.044265,39.949507,1220131622,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506138,-86.038014,39.905723,1279161943,2,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506139,-85.89607,39.900507,1291657868,1,8.0,424.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506140,-86.021831,39.843364,1293455995,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506141,-86.099185,39.929351,927962341,1,10.0,530.0,2,5,1,1,1,1,1,0,0,A,0,0,1,0
4506142,-86.107374,39.908414,1278961174,1,6.0,318.0,2,1,1,0,0,0,0,0,0,A,0,0,1,0
4506143,-86.041785,39.907453,758729766,1,6.0,318.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506144,-86.043894,39.885034,1279061015,1,8.0,424.0,1,5,1,1,1,1,1,0,0,A,0,0,1,0
4506145,-86.144347,39.870193,1278667888,1,4.0,212.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0
4506146,-86.146609,39.831988,1278598175,1,6.0,318.0,1,2,1,0,1,0,0,0,0,A,0,0,1,0
4506147,-86.123374,39.850514,1296704126,1,4.0,212.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506148,-86.062654,39.844757,1196613454,2,20.0,1060.0,2,5,1,1,1,1,1,0,0,A,0,0,1,0
4506149,-85.972201,39.86368,1050564700,1,6.0,318.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0
4506150,-86.012883,39.860127,1279301808,1,3.0,159.0,2,3,1,0,1,0,1,0,0,A,1,0,1,0
4506151,-86.045059,39.838815,1279061984,1,8.0,424.0,2,2,1,0,0,0,1,0,0,A,0,0,1,0
4506152,-85.999128,40.045215,1278375533,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506153,-86.022122,40.176257,1278822563,1,4.0,212.0,1,1,0,1,0,0,0,0,0,O,0,0,1,0
4506154,-85.939425,40.160923,1278370837,1,2.0,106.0,2,1,0,1,0,0,0,0,0,E,0,0,1,0
4506155,-86.002832,40.026973,1278360660,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506156,-86.028083,39.913816,1279226837,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506157,-86.028634,39.939588,1278311924,1,3.0,159.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506158,-86.038941,39.916741,1311130984,1,6.0,318.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506159,-86.013032,40.045093,1067233608,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506160,-86.127708,40.049568,19490738,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506161,-86.012562,40.032782,1278313418,1,8.0,424.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506162,-86.006626,40.009331,1278305891,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506163,-86.006395,39.976298,1278258005,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506164,-86.146391,39.84661,1283683452,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506165,-86.123594,39.849907,1278818775,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506166,-86.102331,39.908149,1196903644,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506167,-86.017327,39.954878,956994165,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506168,-86.041088,39.95213,1278265920,1,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506169,-86.041792,39.906366,1050646137,1,6.0,318.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506170,-86.00546,39.852375,1279230516,1,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506171,-86.03177,39.836912,1279181816,1,6.0,318.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506172,-86.098579,39.926194,1197918098,1,10.0,530.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0
4506173,-86.106354,39.912995,130134387,1,4.0,212.0,2,4,1,1,1,1,0,0,0,A,1,0,1,0
4506174,-86.056947,39.903799,1296754205,1,6.0,318.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506175,-86.059458,39.908711,1196490378,1,8.0,424.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506176,-86.142523,39.871763,1278686032,1,6.0,318.0,2,2,1,0,1,0,0,0,0,A,1,0,1,0
4506177,-86.120786,39.841392,1278823937,1,8.0,424.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506178,-86.085958,39.855885,1279214929,1,8.0,424.0,2,2,1,0,0,0,1,0,0,A,0,0,1,0
4506179,-86.085847,39.856687,1279213536,1,8.0,424.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506180,-85.965492,39.900633,16907558,4,32.0,1696.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506181,-86.005159,39.858975,1279242720,1,6.0,318.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0
4506182,-86.002347,39.828173,19494042,1,10.0,530.0,1,5,1,1,1,1,1,0,0,A,0,0,1,0
4506183,-85.99748,40.047001,1278375545,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506184,-86.022419,40.17554,35258709,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506185,-85.935063,40.149075,125142659,1,2.0,106.0,1,1,0,1,0,0,0,0,0,4,0,0,1,0
4506186,-85.997024,40.038026,1278372137,1,3.0,159.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506187,-86.0261,39.914724,1279226852,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506188,-86.0428,39.941009,1291644877,1,3.0,159.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506189,-86.032104,39.925841,1293345202,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506190,-86.012913,40.046369,19490882,1,2.0,106.0,2,2,0,1,0,1,0,0,0,A,1,0,1,0
4506191,-86.012514,40.033129,1291632318,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506192,-86.006726,40.009025,1278303142,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506193,-86.008393,39.992001,1297389761,1,8.0,424.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506194,-86.123234,39.837353,1293456536,1,4.0,212.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0
4506195,-86.098346,39.870304,1050566699,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506196,-86.078689,39.906118,1241582307,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506197,-86.077489,39.904024,1311703048,1,3.0,159.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506198,-86.043306,39.956399,1220163222,1,6.0,318.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506199,-85.983473,39.929003,1278262029,1,4.0,212.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506200,-85.986219,39.853188,709497870,2,16.0,848.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506201,-86.032013,39.848074,19467123,2,12.0,636.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506202,-86.068601,39.911709,763559315,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506203,-86.109534,39.927969,1278261662,1,6.0,318.0,1,5,1,1,1,1,1,0,0,A,0,0,1,0
4506204,-86.031575,39.911715,1279224199,1,4.0,212.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506205,-86.044903,39.888722,1197042857,1,3.0,159.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506206,-86.048695,39.906573,1293643183,1,8.0,424.0,2,3,1,0,1,1,0,0,0,A,1,0,1,0
4506207,-86.139077,39.835715,1365774833,1,4.0,212.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506208,-86.13596,39.836213,1233813898,6,48.0,2544.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506209,-86.136406,39.835029,1278645790,1,6.0,318.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506210,-85.935905,39.887086,1076667484,1,6.0,318.0,2,1,1,0,0,0,0,0,0,A,0,0,1,0
4506211,-85.978951,39.861118,1279245391,1,3.0,159.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0
4506212,-86.010784,39.843611,1279311824,1,8.0,424.0,2,5,1,1,1,1,1,0,0,A,1,0,1,0
4506213,-86.030578,40.101115,1278556427,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506214,-85.982912,40.175583,1309712430,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506215,-85.972193,40.09759,19489637,1,8.0,424.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506216,-86.028965,39.914957,1279226829,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506217,-86.031835,39.937523,1278311888,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506218,-86.020622,39.933887,1050618874,1,6.0,318.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506219,-86.037093,40.043273,1278323762,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506220,-86.129143,40.043038,1278380901,1,2.0,106.0,1,1,0,1,0,0,0,0,0,E,0,0,1,0
4506221,-86.011701,40.036477,1278335407,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506222,-85.994025,39.943028,1278262047,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506223,-86.004382,39.990283,1278260753,1,6.0,318.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506224,-86.146067,39.839066,1278790012,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506225,-86.121039,39.854293,1296950208,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506226,-86.074094,39.90979,1051459974,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506227,-86.106577,39.908857,1278961175,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506228,-86.019066,39.943636,786667204,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506229,-86.030044,39.939801,1278311924,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506230,-85.955635,39.892612,1197312182,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506231,-85.957421,39.87684,1310568518,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506232,-86.042951,39.832241,1228426065,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506233,-86.022435,39.837074,1293456550,1,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506234,-86.091354,39.930291,1197695175,1,8.0,424.0,1,5,1,1,1,1,1,0,0,A,0,0,1,0
4506235,-86.05127,39.905672,1279147376,1,6.0,318.0,2,5,1,1,1,1,1,0,0,A,1,0,1,0
4506236,-86.047437,39.908885,1279171298,2,16.0,848.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506237,-86.138773,39.850056,1278781287,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0
4506238,-86.139624,39.848363,1283685188,1,6.0,318.0,1,5,1,1,1,1,1,0,0,A,0,0,1,0
4506239,-85.998246,39.852603,1279245246,1,8.0,424.0,1,5,1,1,1,1,1,0,0,A,0,0,1,0
4506240,-85.975475,39.862864,1050658521,1,8.0,424.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506241,-86.01175,39.841948,1279311960,3,24.0,1272.0,1,5,1,1,1,1,1,0,0,A,1,0,1,0
4506242,-86.011822,39.84191,1279311960,1,8.0,424.0,1,5,1,1,1,1,1,0,0,A,1,0,1,0
4506243,-86.057263,39.932604,1278384664,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506244,-86.03731,39.922172,1050429295,1,8.0,424.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506245,-86.012907,40.046003,1297408204,1,2.0,106.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506246,-86.111432,40.04369,1128555911,1,6.0,318.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506247,-86.007252,39.962927,1278304633,1,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506248,-86.082845,39.870782,1278824131,1,3.0,159.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506249,-86.122598,39.865241,1279068980,1,2.0,106.0,1,1,0,1,0,0,0,0,0,O,0,0,1,0
4506250,-86.075319,39.910654,1296633395,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506251,-86.08379,39.905834,1196912392,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506252,-86.08775,39.979619,1220038718,1,6.0,318.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506253,-86.042494,39.911615,1293442051,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506254,-86.042412,39.912171,1293442051,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506255,-86.045289,39.844551,125159020,1,3.0,159.0,2,1,0,1,0,0,0,0,0,E,0,0,1,0
4506256,-86.021027,39.837786,1293457690,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506257,-86.048935,39.897012,1279084333,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506258,-86.056185,39.904452,1196489919,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506259,-86.046472,39.881062,1279085085,1,8.0,424.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506260,-86.123926,39.869963,1050304574,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506261,-86.000837,40.047177,1220042746,1,6.0,318.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0
4506262,-86.025928,40.050919,1324563435,1,2.0,106.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506263,-86.029024,39.984162,19495552,1,8.0,424.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506264,-86.02785,39.934054,1278212432,1,8.0,424.0,1,1,0,0,1,0,0,0,0,E,0,0,1,0
4506265,-86.109373,39.924481,1279093587,1,8.0,424.0,2,5,1,1,1,1,1,0,0,A,0,0,1,0
4506266,-86.051655,39.907471,1293447273,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0
4506267,-86.047639,39.890095,1279034720,1,6.0,318.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506268,-86.046117,39.910897,1279169343,1,6.0,318.0,2,3,1,0,1,0,1,0,0,A,1,0,1,0
4506269,-86.046125,39.910939,1279169343,2,16.0,848.0,2,3,1,0,1,0,1,0,0,A,1,0,1,0
4506270,-86.123279,39.849654,1278818777,1,2.0,106.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506271,-86.04677,39.840123,1050222222,1,8.0,424.0,1,2,1,0,0,0,1,0,0,A,0,0,1,0
4506272,-85.980443,39.857626,1197334961,2,16.0,800.0,2,2,1,0,0,0,1,0,0,A,0,0,1,0
4506273,-85.980443,39.857626,1197334961,1,8.0,424.0,2,3,0,1,1,1,0,0,0,A,1,0,1,0
4506274,-86.007129,39.854739,1197320047,2,16.0,848.0,2,4,1,1,1,0,1,0,0,A,0,0,1,0
4506275,-85.999127,40.0452,1278375533,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506276,-86.027564,40.151094,1291179997,1,8.0,424.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506277,-85.862261,40.217467,1163060237,1,6.0,318.0,1,1,0,1,0,0,0,0,0,E,0,0,1,0
4506278,-86.000871,40.039645,1246255624,1,8.0,424.0,1,1,0,1,0,0,0,0,0,O,0,0,1,0
4506279,-86.02598,39.91579,1279226859,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506280,-86.057257,39.932636,1278384664,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506281,-86.032281,39.926056,1279273845,1,8.0,424.0,2,2,0,1,0,1,0,0,0,A,1,0,1,0
4506282,-86.126319,40.049405,19490738,1,6.0,318.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506283,-86.017256,40.026387,1278313434,1,6.0,318.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
