WEEK#,STOP ID,PIECES,VOLUME,BEF_WK_CD,AFT_WK_CD,WK_FREQUENCY,BEF_MON,BEF_TUE,BEF_WED,BEF_THU,BEF_FRI,BEF_SAT,BEF_SUN,AFT_MON,AFT_TUE,AFT_WED,AFT_THU,AFT_FRI,AFT_SAT,AFT_SUN,CHANGED
1,4507024,1,3.00,E,O,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1,4506967,1,2.00,O,O,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1,4506261,1,6.00,O,O,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,4505201,1,2.00,O,O,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,4505223,1,2.00,E,O,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,4505610,1,6.00,E,O,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,4505770,1,4.00,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,4505337,1,2.00,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,4507393,1,4.00,4,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,4505364,1,8.00,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,4507084,1,2.00,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1,4507014,1,3.00,4,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,4507452,1,6.00,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1,4507323,1,3.00,4,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,4507241,1,8.00,4,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,4506954,1,4.00,4,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,4507017,1,4.00,4,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,4506043,1,2.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4505423,2,16.00,A,A,3,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0
1,4506845,1,4.00,A,A,2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
1,4507157,1,8.00,A,A,2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
1,4507374,1,8.00,A,A,2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
1,4507078,1,6.00,A,A,2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
1,4507326,1,10.00,A,A,2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
1,4505936,1,2.00,A,A,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4506596,1,8.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4507518,1,4.00,A,A,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,4506988,1,8.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4506275,1,4.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4506152,1,4.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4506003,1,6.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4507189,1,4.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4507244,1,2.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4506033,1,2.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4507601,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,4506875,1,2.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4506930,2,16.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4507656,1,4.00,A,A,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,4506976,1,8.00,A,A,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,4507592,1,4.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4506724,1,8.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4507018,1,4.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4507418,1,4.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4506920,1,8.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4506959,1,6.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4507086,1,4.00,A,A,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,4506405,1,4.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4505923,1,4.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4506495,1,6.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4507019,1,4.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4506876,1,6.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4506557,1,8.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4507135,1,6.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4507190,1,4.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4506254,1,2.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4506253,1,4.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4507572,1,4.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4506822,1,2.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4507245,1,4.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4507107,1,2.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4507444,1,4.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4507047,1,2.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4507162,1,2.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4507226,1,3.00,A,A,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,4507358,1,3.00,A,A,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,4507467,1,4.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4506898,1,4.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4507255,1,4.00,A,A,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,4507631,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,4507308,1,4.00,A,A,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,4506693,1,2.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4507419,1,3.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4507476,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,4506889,1,4.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4506908,1,8.00,A,A,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,4507272,1,4.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4507647,1,8.00,A,A,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,4507607,1,3.00,A,A,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,4506664,1,8.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4506753,1,6.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4505943,1,3.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4507046,1,3.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4506570,1,3.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4507424,1,2.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4507072,1,4.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4506441,1,8.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4507556,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,4507377,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,4506831,1,4.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4506136,1,2.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4506197,1,3.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4506311,1,4.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4506248,1,3.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4507340,1,6.00,A,A,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,4506226,1,4.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4506102,1,6.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4506314,1,2.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4505520,1,2.00,A,A,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4506915,1,8.00,A,A,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,4507566,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,4505952,1,8.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4506726,1,6.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4506754,1,2.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4506981,1,2.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4506963,1,2.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4506993,1,6.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4506196,1,2.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4506779,1,6.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4507232,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,4506666,1,4.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4507504,1,6.00,A,A,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,4507167,1,8.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4505617,1,8.00,A,A,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4507597,1,4.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4506536,1,4.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4506251,1,4.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4506658,1,2.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4507546,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,4507449,1,4.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4507329,1,8.00,A,A,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,4506350,1,4.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4507587,1,6.00,A,A,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,4507637,1,3.00,A,A,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,4506974,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,4507122,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,4506573,1,6.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4506979,1,4.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4507033,1,3.00,A,A,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,4507129,1,4.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4507515,1,6.00,A,A,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,4507250,1,4.00,A,A,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,4507286,1,8.00,A,A,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,4506382,1,4.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4506953,1,3.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4507450,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,4505428,1,6.00,A,A,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4506502,1,4.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4506011,1,2.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4506166,1,4.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4506924,1,3.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4506227,1,2.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4506892,1,2.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4506348,2,4.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4506537,1,8.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4507354,1,8.00,A,A,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,4506983,1,6.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4506142,1,6.00,A,A,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4506789,1,4.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4507593,1,8.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4506412,1,6.00,A,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4505335,1,4.00,O,O,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4507435,1,6.00,O,O,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,4507547,1,2.00,O,O,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,4506750,1,2.00,O,O,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4506127,1,2.00,E,O,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4507404,1,8.00,O,O,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,4506748,1,2.00,O,O,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4507100,1,4.00,E,O,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4507485,1,8.00,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,4506962,1,2.00,A,A,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,4505249,3,24.00,A,A,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
1,4506723,1,2.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4507448,1,4.00,A,A,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,4506728,1,8.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4507082,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4505667,1,8.00,A,A,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4505668,2,16.00,A,A,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,4507041,1,2.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4506829,1,6.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4506777,1,2.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4506582,1,4.00,A,A,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4507038,1,4.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4507000,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4507228,1,6.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4506566,1,3.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4506691,1,6.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4506210,1,6.00,A,A,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4506321,1,8.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4506866,1,6.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4507505,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4507123,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4507567,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4507436,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4507365,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4507216,1,4.00,A,A,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,4506257,1,2.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4506418,1,2.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4507608,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4506949,1,2.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4506998,1,6.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4507231,1,4.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4507032,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4507481,1,6.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4507586,1,3.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4507532,1,6.00,A,A,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,4506320,1,4.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4506814,1,2.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4507172,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4506844,1,4.00,A,A,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,4507205,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4506717,1,6.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4507472,1,3.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4506474,1,3.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4506551,3,24.00,A,A,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,4505248,2,16.00,A,A,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4506975,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4506356,1,2.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4507438,1,4.00,A,A,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,4506522,1,6.00,A,A,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4506542,1,6.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4507462,1,4.00,A,A,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,4506812,1,2.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4506046,1,2.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4506847,1,2.00,A,A,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,4507111,1,2.00,A,A,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,4506942,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4507352,1,6.00,A,A,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,4507301,1,8.00,A,A,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,4506901,1,6.00,A,A,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,4507471,1,8.00,A,A,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,4507059,1,3.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4506991,1,2.00,A,A,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,4507569,1,8.00,A,A,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,4507203,1,8.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4505985,1,8.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4507181,1,2.00,A,A,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,4506948,1,10.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4506961,2,12.00,A,A,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,4507283,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4507060,1,6.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4506386,1,8.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4507625,1,6.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4507194,1,8.00,A,A,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,4506171,1,6.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4506766,1,2.00,A,A,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4507051,1,3.00,A,A,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,4506943,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4506317,1,6.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4506444,1,4.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4507081,1,8.00,A,A,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,4506354,1,2.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4507635,1,8.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4507576,1,8.00,A,A,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,4507312,1,6.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4507275,1,3.00,A,A,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,4506944,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4506540,1,2.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4507535,1,6.00,A,A,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,4507176,1,4.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4507235,1,6.00,A,A,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,4506880,1,8.00,A,A,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,4507023,1,6.00,A,A,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,4507634,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4506992,1,6.00,A,A,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,4507311,1,6.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4507603,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4506972,1,4.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4506902,1,2.00,A,A,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,4506879,1,6.00,A,A,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,4506256,1,6.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4507302,1,2.00,A,A,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,4507544,1,4.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4507643,1,6.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4507624,1,4.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4506934,1,2.00,A,A,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,4506106,1,4.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4507447,1,6.00,A,A,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,4506355,1,6.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4506506,1,4.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4507376,1,2.00,A,A,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,4507615,1,2.00,A,A,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,4506910,1,4.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4506598,1,4.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4506809,1,8.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4507653,1,2.00,A,A,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,4506398,1,2.00,A,A,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4506781,2,16.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4506140,1,2.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4507282,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4507595,1,8.00,A,A,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,4507633,1,8.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4506933,1,4.00,A,A,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,4507050,1,6.00,A,A,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,4507585,1,3.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4507528,1,6.00,A,A,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,4507145,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4507562,1,6.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4506232,1,2.00,A,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
