custno,xcoord,ycoord,edgeid,qty,volume,weight,sos,frequency,BEF_MON,BEF_TUE,BEF_WED,BEF_THU,BEF_FRI,BEF_SAT,BEF_SUN,dowcd,dowlockcd,wccd_flag,material_typ,clusterid
11163215,-88.3122375,44.8908612,00005557-4900-0400-0000-0000000c6416,1,6.0,180.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0
11163217,-88.309186,44.892901,00005557-4900-0400-0000-0000000c6499,1,6.0,180.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0
11163218,-88.296933,44.84031,00005557-4900-0400-0000-00000018b710,1,6.0,180.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
11163219,-88.2925548,44.8950867,00005557-4900-0400-0000-0000001e7222,1,4.0,120.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163220,-88.366771,44.926166,00005557-4900-0400-0000-000000003ed1,1,2.0,60.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0
11163221,-88.309908,44.892656,00005557-4900-0400-0000-0000000c6499,1,4.0,120.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0
11163222,-88.3054592,44.8903048,de1479d4-69f6-44c8-bdf0-38203ce97fc7,1,4.0,120.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
11163224,-88.3085162,44.8911714,00005557-4900-0400-0000-0000000c64ad,1,4.0,120.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
11163226,-88.403992,44.975922,00005557-4900-0400-0000-0000001bfae8,1,4.0,120.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163228,-88.437164,44.926343,00005557-4900-0400-0000-0000000c9128,1,6.0,180.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163229,-88.2971795,44.8913137,00005557-4900-0400-0000-0000000c644a,1,2.0,60.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
11163230,-88.296965,44.89381,00005557-4900-0400-0000-0000000c6467,1,8.0,240.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
11163232,-88.323938,44.89625,00005557-4900-0400-0000-000000006e33,1,4.0,120.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163233,-88.3147636,44.8887194,89a36a39-e42c-4560-a3c7-6cc3877a90fe,1,8.0,240.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
11163234,-88.3076428,44.8901728,00005557-4900-0400-0000-0000000c64a6,1,2.0,60.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163235,-88.414116,45.063227,00005557-4900-0400-0000-0000000c5d48,1,6.0,180.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163236,-88.2969465,44.8938159,00005557-4900-0400-0000-0000000c6467,1,8.0,240.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
11163237,-88.306965,44.890467,de1479d4-69f6-44c8-bdf0-38203ce97fc7,1,4.0,120.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0
11163238,-88.291712,44.834717,00005557-4900-0400-0000-00000018b712,1,4.0,120.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163239,-88.4142235,45.1144172,00005557-4900-0400-0000-0000000c5dc5,1,2.0,60.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0
11163240,-88.4234813,44.9641396,00005557-4900-0400-0000-0000000c6645,1,2.0,60.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163243,-88.385713,44.917414,00005557-4900-0400-0000-0000000c9145,1,2.0,60.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0
11163244,-88.3804774,45.0765202,00005557-4900-0400-0000-0000001bf9fa,1,2.0,60.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163245,-88.4184233,45.1062119,00005557-4900-0400-0000-0000000c5e76,1,4.0,120.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0
11163246,-88.2969465,44.8938159,00005557-4900-0400-0000-0000000c6467,1,4.0,120.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
11163247,-88.403518,45.01573,e0c1c844-5648-4d1e-b134-bf37c9f92bce,1,2.0,60.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0
11163248,-88.412488,45.049798,00005557-4900-0400-0000-0000001bf9d4,1,2.0,60.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163249,-88.369144,44.950146,00005557-4900-0400-0000-0000001bfad5,1,2.0,60.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163250,-88.401365,44.98135,00005557-4900-0400-0000-0000001bfae8,1,4.0,120.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163251,-88.4416976,45.1306177,00005557-4900-0400-0000-0000000c762b,1,8.0,240.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
11163252,-88.4507874,45.1297501,dc51653a-560a-4963-86f5-fae6b6469731,1,8.0,240.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0
11163253,-88.413362,44.912856,00005557-4900-0400-0000-0000000c9110,1,4.0,120.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163254,-88.419531,45.010613,00005557-4900-0400-0000-0000000c66fb,1,4.0,120.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
11163256,-88.419531,45.010613,00005557-4900-0400-0000-0000000c66fb,2,16.0,480.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
11163257,-88.417211,45.015941,00005557-4900-0400-0000-0000000c6700,1,4.0,120.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163258,-88.344915,44.91349,00005557-4900-0400-0000-0000000c64db,1,8.0,240.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0
11163259,-88.442355,45.130623,00005557-4900-0400-0000-0000000c75d1,2,16.0,480.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
11163260,-88.415676,45.023046,00005557-4900-0400-0000-0000000c6701,1,2.0,60.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163261,-88.345584,44.913161,00005557-4900-0400-0000-0000000c64db,4,32.0,960.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
11163262,-88.469788,45.142737,00005557-4900-0400-0000-0000000c77d5,1,2.0,60.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0
11163263,-88.394341,45.106699,00005557-4900-0400-0000-0000000c5dff,1,2.0,60.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163266,-88.463057,45.139548,a7f326a6-3254-4901-9495-ad4aaa350785,1,2.0,60.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0
11163267,-88.451185,45.139293,00005557-4900-0400-0000-0000000c784f,1,2.0,60.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0
11163268,-88.463057,45.139548,a7f326a6-3254-4901-9495-ad4aaa350785,1,2.0,60.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163269,-88.367606,44.897418,00005557-4900-0400-0000-000000003ece,1,4.0,120.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163270,-88.429183,44.993903,acd4e97f-a9e7-4716-b4b1-fb8a71e68b30,1,4.0,120.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163271,-88.469119,45.150229,00005557-4900-0400-0000-0000000c7605,1,2.0,60.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163272,-88.3010347,44.890148,00005557-4900-0400-0000-0000001b616e,1,2.0,60.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163273,-88.451671,45.145573,e6ef0941-516c-47a5-98c8-759d90b00cd9,1,2.0,60.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163274,-88.415679,44.9941829,00005557-4900-0400-0000-0000001bfb02,1,8.0,240.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163275,-88.447217,44.927462,00005557-4900-0400-0000-0000000c911c,1,6.0,180.0,2,1,0,0,1,0,0,0,0,E,0,0,1,0
11163276,-88.3077947,44.902658,890f0984-8c9d-4822-b2ba-b523bfee2f48,1,6.0,180.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
11163277,-88.308843,44.900235,00005557-4900-0400-0000-0000000c65cb,2,8.0,240.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
11163278,-88.4513581,45.1646109,00005557-4900-0400-0000-00000017684f,1,2.0,60.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163279,-88.483922,45.00109,00005557-4900-0400-0000-0000000c662d,1,4.0,120.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163280,-88.3077947,44.8995194,c22e2d52-6bed-44ab-b17b-4fa20ec4efcd,1,8.0,240.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
11163281,-88.457408,44.956084,00005557-4900-0400-0000-0000000c660a,1,6.0,180.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163282,-88.483922,45.00109,00005557-4900-0400-0000-0000000c662d,1,2.0,60.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163283,-88.432708,45.119064,00005557-4900-0400-0000-0000000c759b,1,2.0,60.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
11163284,-88.465161,45.001658,00005557-4900-0400-0000-0000000c6650,1,4.0,120.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163285,-88.322767,44.911532,00005557-4900-0400-0000-0000000c6542,1,2.0,60.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163286,-88.433321,45.117291,00005557-4900-0400-0000-0000000c758a,2,16.0,480.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0
11163288,-88.486625,44.993958,abb987c8-60bd-418c-9934-1f9f3249ece9,1,4.0,120.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163289,-88.479526,44.995198,97f6ab06-f4b5-4a3b-9201-b7ede96bb135,1,4.0,120.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163290,-88.4324085,45.1332912,00005557-4900-0400-0000-00000017687d,6,48.0,1440.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
11163291,-88.365018,45.062042,00005557-4900-0400-0000-000000003efe,1,4.0,120.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163292,-88.4227624,45.1008396,00005557-4900-0400-0000-0000000c5e90,1,4.0,120.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163293,-88.3714101,45.0028168,00005557-4900-0400-0000-0000000c8bf6,1,6.0,180.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
11163294,-88.3661371,45.0463618,00005557-4900-0400-0000-0000001bf9db,1,2.0,60.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163295,-88.364268,44.951575,00005557-4900-0400-0000-000000003ed8,1,4.0,120.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163296,-88.390582,44.985225,00005557-4900-0400-0000-0000000c66d7,1,4.0,120.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163297,-88.371512,45.002035,00005557-4900-0400-0000-0000000c8bf6,1,2.0,60.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0
11163298,-88.296326,45.005678,00005557-4900-0400-0000-0000001bfc9a,1,2.0,60.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163299,-88.3691552,44.9964083,00005557-4900-0400-0000-0000000c8be3,4,32.0,960.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
11163300,-88.3672059,45.0023014,00005557-4900-0400-0000-0000000c8c22,1,2.0,60.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
11163301,-88.37289,45.003319,00005557-4900-0400-0000-0000000c8bf4,2,16.0,480.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
11163302,-88.4260925,45.0651863,00005557-4900-0400-0000-0000000c5e87,1,2.0,60.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163303,-88.36964,45.047217,00005557-4900-0400-0000-0000001bf9db,1,6.0,180.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163304,-88.3856799,45.044078,00005557-4900-0400-0000-0000001bfa03,1,4.0,120.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163305,-88.4239013,45.0872733,00005557-4900-0400-0000-0000001bfa14,1,4.0,120.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0
11163306,-88.45659,45.017236,00005557-4900-0400-0000-0000000c66d4,1,4.0,120.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163307,-88.3771067,44.9961034,00005557-4900-0400-0000-0000000c8bc5,1,2.0,60.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163308,-88.3765635,44.9956746,00005557-4900-0400-0000-0000000c8bc5,1,8.0,240.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
11163309,-88.377341,44.995671,00005557-4900-0400-0000-0000000c8bc5,1,2.0,60.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163310,-88.353233,44.999058,00005557-4900-0400-0000-0000001ce38d,1,6.0,180.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163311,-88.3661983,45.0009935,00005557-4900-0400-0000-0000000c8c08,1,4.0,120.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0
11163312,-88.4467096,44.9937966,00005557-4900-0400-0000-0000000c6655,1,8.0,240.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
11163313,-88.4867042,44.9946149,abb987c8-60bd-418c-9934-1f9f3249ece9,1,4.0,120.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163314,-88.381644,45.019101,00005557-4900-0400-0000-0000000c66dd,1,2.0,60.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163315,-88.416963,45.118403,00005557-4900-0400-0000-0000001b03ae,1,2.0,60.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0
11163316,-88.416963,45.118403,00005557-4900-0400-0000-0000001b03ae,1,2.0,60.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163317,-88.418336,45.120291,00005557-4900-0400-0000-0000001b03b5,1,2.0,60.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163318,-88.476929,45.184027,00005557-4900-0400-0000-0000000c77ba,1,2.0,60.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163319,-88.384947,44.986672,00005557-4900-0400-0000-0000000c66d7,1,2.0,60.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163320,-88.428693,44.995816,00005557-4900-0400-0000-0000001b3664,1,2.0,60.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163321,-88.445324,44.991591,00005557-4900-0400-0000-0000000c6655,1,4.0,120.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163323,-88.297762,44.912384,00005557-4900-0400-0000-0000000c6554,1,2.0,60.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163324,-88.3236505,44.9313098,00005557-4900-0400-0000-0000001bfac9,1,6.0,180.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163325,-88.3649179,45.0424054,00005557-4900-0400-0000-000000003ef7,1,2.0,60.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163326,-88.363196,45.033643,00005557-4900-0400-0000-0000000c5924,1,2.0,60.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163330,-88.358079,45.0055053,00005557-4900-0400-0000-00000000e84b,1,4.0,120.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163331,-88.3020222,44.8963681,00005557-4900-0400-0000-0000000c646f,1,4.0,120.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
11163332,-88.3012626,44.8959188,00005557-4900-0400-0000-0000000c646f,1,4.0,120.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
11163333,-88.342701,45.036505,00005557-4900-0400-0000-0000001bf95a,1,4.0,120.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163337,-88.314095,44.927481,00005557-4900-0400-0000-0000001bfacd,1,8.0,240.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163338,-88.314095,44.927481,00005557-4900-0400-0000-0000001bfacd,1,2.0,60.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163339,-88.32813,45.003674,00005557-4900-0400-0000-0000001bfc96,1,4.0,120.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
11163340,-88.314636,45.026939,00005557-4900-0400-0000-0000000c7312,1,4.0,120.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0
11163341,-88.370539,45.004724,c8e490a3-3a3a-40fb-aead-95a637ae7270,1,6.0,180.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0
11163343,-88.293665,44.942059,ed103978-613a-490f-b3c0-3b7c70178d85,1,4.0,120.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163344,-88.3707928,44.9992003,00005557-4900-0400-0000-0000000c8c31,1,4.0,120.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
11163345,-88.295711,44.950275,00005557-4900-0400-0000-0000000c734d,1,2.0,60.0,1,1,0,0,1,0,0,0,0,E,0,0,1,0
11163346,-88.32594,44.969071,00005557-4900-0400-0000-0000001bfca4,1,2.0,60.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163347,-88.299035,44.959952,00005557-4900-0400-0000-0000000c7341,1,4.0,120.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163348,-88.2952138,44.9610543,00005557-4900-0400-0000-0000000c7341,1,6.0,180.0,1,1,0,0,1,0,0,0,0,E,0,0,1,0
11163349,-88.3706888,45.0001465,00005557-4900-0400-0000-0000000c8bef,1,4.0,120.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0
11163350,-88.33151,44.843733,00005557-4900-0400-0000-000000101560,1,2.0,60.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163355,-88.3712268,44.9986967,9c39626e-277d-41ae-afb6-86961d71c9aa,1,4.0,120.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163356,-88.369839,44.999239,00005557-4900-0400-0000-0000000c8c31,1,4.0,120.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163357,-88.391275,44.998143,00005557-4900-0400-0000-00000000f09c,1,2.0,60.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0
11163358,-88.437354,45.074481,b2238a89-4190-4e9c-b84b-296bf658fde6,1,4.0,120.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163359,-88.29089,44.942003,a2b9db48-621e-4cae-bf56-301e9e765c93,1,2.0,60.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163360,-88.4377535,45.0037499,00005557-4900-0400-0000-0000000c6674,1,4.0,120.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0
11163361,-88.296228,44.883025,db9741ea-f721-4a3e-abf3-cba420f2d6ea,1,6.0,180.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
11163363,-88.430988,45.068186,00005557-4900-0400-0000-0000000c5d41,4,32.0,960.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
11163365,-88.382871,45.0262529,00005557-4900-0400-0000-0000001b940a,1,4.0,120.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0
11163370,-88.430256,45.029068,00005557-4900-0400-0000-0000001b9641,1,4.0,120.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0
11163371,-88.326194,44.944629,00005557-4900-0400-0000-0000000c7372,1,2.0,60.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163373,-88.2966288,44.896142,00005557-4900-0400-0000-0000000c6468,1,2.0,60.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
11163375,-88.363719,44.980541,00005557-4900-0400-0000-0000000c733d,1,4.0,120.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163378,-88.3693619,44.9987795,00005557-4900-0400-0000-0000000c8c2e,1,2.0,60.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163382,-88.4521851,45.1516737,00005557-4900-0400-0000-0000000c7617,1,2.0,60.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163383,-88.3040731,44.8963254,00005557-4900-0400-0000-0000000c6605,1,4.0,120.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
11163387,-88.3666347,44.9986678,a7adeae8-76f8-411a-a158-a0b343d7f88b,1,2.0,60.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0
11163390,-88.36831,44.999238,00005557-4900-0400-0000-0000000c8c2e,1,4.0,120.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
11163392,-88.371978,44.999162,dd2c9c2d-1175-46cc-be7a-a2849255f326,1,4.0,120.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0
11163393,-88.4505909,45.1263495,e0ec83f3-c713-40bc-af9c-365d6414f7d8,1,4.0,120.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0
11163395,-88.425777,45.129738,00005557-4900-0400-0000-0000001ce3c7,1,6.0,180.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
11163396,-88.307548,44.939703,00005557-4900-0400-0000-00000000f083,1,6.0,180.0,2,1,0,0,1,0,0,0,0,E,0,0,1,0
11163400,-88.3185782,44.9400267,00005557-4900-0400-0000-00000000f07f,1,6.0,180.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163403,-88.3727606,44.998427,f8a814f3-d3d7-4d94-b225-0363dd771cef,1,4.0,120.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
11163405,-88.410213,44.997762,e41474ba-5d22-4720-8a82-50d57e5f61cc,1,6.0,180.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163407,-88.30236,44.896926,00005557-4900-0400-0000-0000000c65f1,1,4.0,120.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163413,-88.285047,44.879941,00005557-4900-0400-0000-0000001bfabb,1,2.0,60.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0
11163419,-88.448967,45.142572,00005557-4900-0400-0000-0000000c760a,1,8.0,240.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
11163430,-88.324557,44.984307,a7393144-76fa-4ebd-8a96-cedd038d4498,1,6.0,180.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163431,-88.373735,44.9983134,00005557-4900-0400-0000-0000000c8c20,1,4.0,120.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0
11163444,-88.31152,44.855525,00005557-4900-0400-0000-0000000c64ee,1,6.0,180.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0
11163457,-88.3073234,44.8899914,00005557-4900-0400-0000-0000000c64a6,1,6.0,180.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163460,-88.3073234,44.8899914,00005557-4900-0400-0000-0000000c64a6,1,6.0,180.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
11163477,-88.280852,44.897177,00005557-4900-0400-0000-0000000c65fa,1,4.0,120.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163485,-88.37604,45.000429,00005557-4900-0400-0000-0000000c8bd2,2,16.0,480.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
11163494,-88.3073234,44.8899914,00005557-4900-0400-0000-0000000c64a6,1,4.0,120.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0
11163501,-88.3514,44.998178,00005557-4900-0400-0000-0000000c738a,1,4.0,120.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
11163555,-88.4352339,45.1322793,00005557-4900-0400-0000-0000000c776e,1,2.0,60.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
11163556,-88.3283551,44.9978606,a3cce4ef-a1de-46ff-8f78-01ec84e96a4b,2,16.0,480.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
11163563,-88.4695009,45.179779,f58f3cc9-0039-4d10-8ce1-74b9b1b5e37f,1,6.0,180.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0
11163568,-88.3720464,44.9991553,dd2c9c2d-1175-46cc-be7a-a2849255f326,1,2.0,60.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163570,-88.3720464,44.9991553,dd2c9c2d-1175-46cc-be7a-a2849255f326,1,2.0,60.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11163571,-88.3720464,44.9991553,dd2c9c2d-1175-46cc-be7a-a2849255f326,1,2.0,60.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
11164093,-87.998004,44.924765,00005557-4900-0400-0000-0000001bfd8a,1,2.0,60.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0
11164107,-88.048205,45.001118,00005557-4900-0400-0000-0000001b0662,1,6.0,180.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164116,-88.039225,45.001748,00005557-4900-0400-0000-0000001bfbb0,1,2.0,60.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164125,-88.041441,45.000514,00005557-4900-0400-0000-0000001bfbb0,1,2.0,60.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164126,-88.038089,45.000453,00005557-4900-0400-0000-0000001bfbb0,1,2.0,60.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164127,-88.041818,44.999595,00005557-4900-0400-0000-0000001bfbb0,1,2.0,60.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164132,-88.04034437,45.01201962,00005557-4900-0400-0000-0000000c6bfc,1,4.0,120.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164133,-87.989096,44.963067,00005557-4900-0400-0000-0000000c6d84,1,4.0,120.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164134,-88.046566,44.952063,00005557-4900-0400-0000-0000001aca79,1,2.0,60.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164135,-87.978546,44.973696,00005557-4900-0400-0000-0000000c6d76,1,4.0,120.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0
11164136,-87.994186,44.959604,00005557-4900-0400-0000-0000001bfbb6,1,6.0,180.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164138,-87.956279,44.960632,00005557-4900-0400-0000-0000000c6d87,1,2.0,60.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164139,-88.013769,44.948839,00005557-4900-0400-0000-0000001bfb90,1,2.0,60.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164140,-88.048499,44.951886,00005557-4900-0400-0000-0000000c6af5,1,2.0,60.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164141,-88.04712,44.953876,00005557-4900-0400-0000-0000000c6b1a,1,4.0,120.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0
11164142,-88.048469,44.954081,b6408055-cfb0-4126-a417-6bd517b104a9,1,4.0,120.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164143,-88.016855,44.950368,00005557-4900-0400-0000-0000000c6b9f,1,4.0,120.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164144,-88.057319,44.951535,00005557-4900-0400-0000-0000000c6ac3,1,2.0,60.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164147,-88.006697,44.950145,00005557-4900-0400-0000-0000000c6ba2,1,2.0,60.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164148,-88.047178,44.952948,b6408055-cfb0-4126-a417-6bd517b104a9,1,2.0,60.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164149,-88.049544,44.953123,00005557-4900-0400-0000-0000000c6afa,1,4.0,120.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0
11164150,-88.051453,44.949582,00005557-4900-0400-0000-0000000c6ae5,1,2.0,60.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164151,-88.051026,44.950004,00005557-4900-0400-0000-0000000c6ae5,1,6.0,180.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
