custno,xcoord,ycoord,edgeid,qty,volume,weight,sos,frequency,BEF_MON,BEF_TUE,BEF_WED,BEF_THU,BEF_FRI,BEF_SAT,BEF_SUN,dowcd,dowlockcd,wccd_flag,material_typ,clusterid,dataset_id
11163247,-88.403518,45.01573,e0c1c844-5648-4d1e-b134-bf37c9f92bce,1,2.0,60.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163252,-88.4507874,45.1297501,dc51653a-560a-4963-86f5-fae6b6469731,1,8.0,240.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163258,-88.344915,44.91349,00005557-4900-0400-0000-0000000c64db,1,8.0,240.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163262,-88.469788,45.142737,00005557-4900-0400-0000-0000000c77d5,1,2.0,60.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163266,-88.463057,45.139548,a7f326a6-3254-4901-9495-ad4aaa350785,1,2.0,60.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163267,-88.451185,45.139293,00005557-4900-0400-0000-0000000c784f,1,2.0,60.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163286,-88.433321,45.117291,00005557-4900-0400-0000-0000000c758a,2,16.0,480.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163297,-88.371512,45.002035,00005557-4900-0400-0000-0000000c8bf6,1,2.0,60.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163305,-88.4239013,45.0872733,00005557-4900-0400-0000-0000001bfa14,1,4.0,120.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163311,-88.3661983,45.0009935,00005557-4900-0400-0000-0000000c8c08,1,4.0,120.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163315,-88.416963,45.118403,00005557-4900-0400-0000-0000001b03ae,1,2.0,60.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163340,-88.314636,45.026939,00005557-4900-0400-0000-0000000c7312,1,4.0,120.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163341,-88.370539,45.004724,c8e490a3-3a3a-40fb-aead-95a637ae7270,1,6.0,180.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163349,-88.3706888,45.0001465,00005557-4900-0400-0000-0000000c8bef,1,4.0,120.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163357,-88.391275,44.998143,00005557-4900-0400-0000-00000000f09c,1,2.0,60.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163360,-88.4377535,45.0037499,00005557-4900-0400-0000-0000000c6674,1,4.0,120.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163365,-88.382871,45.0262529,00005557-4900-0400-0000-0000001b940a,1,4.0,120.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163370,-88.430256,45.029068,00005557-4900-0400-0000-0000001b9641,1,4.0,120.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163387,-88.3666347,44.9986678,a7adeae8-76f8-411a-a158-a0b343d7f88b,1,2.0,60.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163392,-88.371978,44.999162,dd2c9c2d-1175-46cc-be7a-a2849255f326,1,4.0,120.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163393,-88.4505909,45.1263495,e0ec83f3-c713-40bc-af9c-365d6414f7d8,1,4.0,120.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163413,-88.285047,44.879941,00005557-4900-0400-0000-0000001bfabb,1,2.0,60.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163431,-88.373735,44.9983134,00005557-4900-0400-0000-0000000c8c20,1,4.0,120.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163444,-88.31152,44.855525,00005557-4900-0400-0000-0000000c64ee,1,6.0,180.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163494,-88.3073234,44.8899914,00005557-4900-0400-0000-0000000c64a6,1,4.0,120.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
11163563,-88.4695009,45.179779,f58f3cc9-0039-4d10-8ce1-74b9b1b5e37f,1,6.0,180.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0,1027633
4506261,-86.000837,40.047177,1220042746,1,6.0,318.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0,1042199
4506511,-86.100102,39.930089,19498867,1,6.0,318.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0,1042199
4506759,-86.018464,39.92975,1278254535,1,4.0,212.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0,1042199
4507043,-86.002679,40.043168,1278369755,1,2.0,106.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0,1042199
4507049,-86.122391,39.838808,1279159171,1,2.0,106.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0,1042199
4507186,-86.038636,40.040374,19491455,1,2.0,106.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0,1042199
4507271,-86.049072,39.897439,1279084333,1,4.0,212.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0,1042199
4507400,-86.045327,39.888573,1197042932,1,2.0,106.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0,1042199
4507415,-86.025445,40.050603,1324563434,1,2.0,106.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0,1042199
4507490,-86.070308,39.908751,1050723447,1,4.0,212.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0,1042199
4507513,-86.005948,39.853377,1279230490,1,4.0,212.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0,1042199
4507552,-86.06924,39.911335,19500727,1,4.0,212.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0,1042199
4507596,-86.02462,39.837995,1050236680,1,4.0,212.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0,1042199
11164093,-87.998004,44.924765,00005557-4900-0400-0000-0000001bfd8a,1,2.0,60.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1027633
11164135,-87.978546,44.973696,00005557-4900-0400-0000-0000000c6d76,1,4.0,120.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1027633
11164141,-88.04712,44.953876,00005557-4900-0400-0000-0000000c6b1a,1,4.0,120.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1027633
11164149,-88.049544,44.953123,00005557-4900-0400-0000-0000000c6afa,1,4.0,120.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0,1027633
11164152,-88.049642,44.949327,00005557-4900-0400-0000-0000000c6aed,1,6.0,180.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1027633
11164157,-88.056857,44.953444,00005557-4900-0400-0000-0000001bfb78,1,6.0,180.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0,1027633
11164161,-88.047457,44.976567,d715f95e-f08f-4d18-a342-3aaed24a9b58,1,4.0,120.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1027633
11164163,-88.050005,44.952085,00005557-4900-0400-0000-0000000c6aec,1,2.0,60.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1027633
11164168,-88.056993,44.949753,00005557-4900-0400-0000-0000000c6ab2,1,4.0,120.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0,1027633
11164173,-88.04945,44.965802,00005557-4900-0400-0000-0000001bfba7,1,2.0,60.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0,1027633
11164178,-88.048851,44.949203,00005557-4900-0400-0000-0000000c6b13,1,2.0,60.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1027633
11164202,-87.957982,45.074843,00005557-4900-0400-0000-0000000a9700,1,4.0,120.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0,1027633
11164203,-88.011478,45.015922,00005557-4900-0400-0000-0000001bfba2,1,2.0,60.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0,1027633
11164209,-87.934999,45.065572,adbcdcec-bb9a-4d9b-adf6-d44dc9661478,1,2.0,60.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0,1027633
11164211,-87.95853,45.074667,00005557-4900-0400-0000-0000000a9700,1,2.0,60.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1027633
11164220,-87.957631,45.071912,00005557-4900-0400-0000-0000000a96c7,1,2.0,60.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0,1027633
11164221,-87.854048,44.989783,00005557-4900-0400-0000-0000000c6e79,1,2.0,60.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1027633
11164231,-87.976296,45.009878,00005557-4900-0400-0000-0000000c6e83,1,2.0,60.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1027633
